"Date";"Parameter";"value"
2010-12-23;"T_air_mean";0.652777777777778
2010-12-24;"T_air_mean";-0.603472222222222
2010-12-25;"T_air_mean";-4.85902777777778
2010-12-26;"T_air_mean";-7.22916666666667
2010-12-27;"T_air_mean";-3.68958333333333
2010-12-28;"T_air_mean";-5.12083333333333
2010-12-29;"T_air_mean";-8.74097222222222
2010-12-30;"T_air_mean";-9.44236111111111
2010-12-31;"T_air_mean";-0.383333333333333
2011-01-01;"T_air_mean";1.09027777777778
2011-01-02;"T_air_mean";0.665277777777778
2011-01-03;"T_air_mean";-1.82152777777778
2011-01-04;"T_air_mean";-4.21736111111111
2011-01-05;"T_air_mean";-6.43819444444444
2011-01-06;"T_air_mean";1.00416666666667
2011-01-07;"T_air_mean";3.67083333333333
2011-01-08;"T_air_mean";7.55972222222222
2011-01-09;"T_air_mean";7.20625
2011-01-10;"T_air_mean";0.452777777777778
2011-01-11;"T_air_mean";0.826950354609929
2011-01-12;"T_air_mean";4.37777777777778
2011-01-13;"T_air_mean";6.91458333333333
2011-01-14;"T_air_mean";10.5305555555556
2011-01-15;"T_air_mean";8.61527777777778
2011-01-16;"T_air_mean";6.89375
2011-01-17;"T_air_mean";4.20972222222222
2011-01-18;"T_air_mean";5.37708333333333
2011-01-19;"T_air_mean";2.34930555555556
2011-01-20;"T_air_mean";0.9375
2011-01-21;"T_air_mean";-0.767361111111111
2011-01-22;"T_air_mean";-0.457638888888889
2011-01-23;"T_air_mean";0.45625
2011-01-24;"T_air_mean";0.850694444444444
2011-01-25;"T_air_mean";1.53402777777778
2011-01-26;"T_air_mean";0.625
2011-01-27;"T_air_mean";-1.49722222222222
2011-01-28;"T_air_mean";-1.5625
2011-01-29;"T_air_mean";-3.54027777777778
2011-01-30;"T_air_mean";-6.55416666666667
2011-01-31;"T_air_mean";-5.97569444444444
2011-02-01;"T_air_mean";-4.59305555555556
2011-02-02;"T_air_mean";-1.68125
2011-02-03;"T_air_mean";0.513194444444444
2011-02-04;"T_air_mean";3.77430555555556
2011-02-05;"T_air_mean";9.02986111111111
2011-02-06;"T_air_mean";9.25347222222222
2011-02-07;"T_air_mean";6.35416666666667
2011-02-08;"T_air_mean";5.19722222222222
2011-02-09;"T_air_mean";1.08055555555556
2011-02-10;"T_air_mean";2.1875
2011-02-11;"T_air_mean";5.7875
2011-02-12;"T_air_mean";-0.434545454545455
2011-03-01;"T_air_mean";2.055
2011-03-02;"T_air_mean";0.286111111111111
2011-03-03;"T_air_mean";-0.863888888888889
2011-03-04;"T_air_mean";-0.220833333333333
2011-03-05;"T_air_mean";-0.575
2011-03-06;"T_air_mean";0.902083333333333
2011-03-07;"T_air_mean";-1.71458333333333
2011-03-08;"T_air_mean";1.63680555555556
2011-03-09;"T_air_mean";7.21041666666667
2011-03-10;"T_air_mean";6.74027777777778
2011-03-11;"T_air_mean";7.06805555555556
2011-03-12;"T_air_mean";5.92430555555556
2011-03-13;"T_air_mean";8.44027777777778
2011-03-14;"T_air_mean";9.13472222222222
2011-03-15;"T_air_mean";8.86944444444445
2011-03-16;"T_air_mean";6.40625
2011-03-17;"T_air_mean";5.71180555555556
2011-03-18;"T_air_mean";3.52152777777778
2011-03-19;"T_air_mean";4.03055555555556
2011-03-20;"T_air_mean";3.45138888888889
2011-03-21;"T_air_mean";3.62708333333333
2011-03-22;"T_air_mean";5.73333333333333
2011-03-23;"T_air_mean";6.81041666666667
2011-03-24;"T_air_mean";7.71597222222222
2011-03-25;"T_air_mean";8.70208333333333
2011-03-26;"T_air_mean";4.71111111111111
2011-03-27;"T_air_mean";2.10625
2011-03-28;"T_air_mean";3.98472222222222
2011-03-29;"T_air_mean";5.20833333333333
2011-03-30;"T_air_mean";8.49930555555556
2011-03-31;"T_air_mean";11.7097222222222
2011-04-01;"T_air_mean";14.1305555555556
2011-04-02;"T_air_mean";14.7597222222222
2011-04-03;"T_air_mean";16.6986111111111
2011-04-04;"T_air_mean";9.92430555555556
2011-04-05;"T_air_mean";10.2666666666667
2011-04-06;"T_air_mean";12.5347222222222
2011-04-07;"T_air_mean";14.3381944444444
2011-04-08;"T_air_mean";10.3048611111111
2011-04-09;"T_air_mean";8.87430555555556
2011-04-10;"T_air_mean";9.08611111111111
2011-04-11;"T_air_mean";11.2333333333333
2011-04-12;"T_air_mean";9.23680555555556
2011-04-13;"T_air_mean";5.69236111111111
2011-04-14;"T_air_mean";6.15625
2011-04-15;"T_air_mean";8.14930555555556
2011-04-16;"T_air_mean";8.9375
2011-04-17;"T_air_mean";11.0763888888889
2011-04-18;"T_air_mean";10.2854166666667
2011-04-19;"T_air_mean";11.6645833333333
2011-04-20;"T_air_mean";13.6388888888889
2011-04-21;"T_air_mean";13.6222222222222
2011-04-22;"T_air_mean";14.4201388888889
2011-04-23;"T_air_mean";15.7138888888889
2011-04-24;"T_air_mean";13.9375
2011-04-25;"T_air_mean";9.72152777777778
2011-04-26;"T_air_mean";9.02222222222222
2011-04-27;"T_air_mean";12.7388888888889
2011-04-28;"T_air_mean";13.4138888888889
2011-04-29;"T_air_mean";15.7895833333333
2011-04-30;"T_air_mean";13.5881944444444
2011-05-01;"T_air_mean";10.5951388888889
2011-05-02;"T_air_mean";7.26736111111111
2011-05-03;"T_air_mean";6.42569444444444
2011-05-04;"T_air_mean";6.08541666666667
2011-05-05;"T_air_mean";7.35208333333333
2011-05-06;"T_air_mean";11.4555555555556
2011-05-07;"T_air_mean";14.3631944444444
2011-05-08;"T_air_mean";14.0888888888889
2011-05-09;"T_air_mean";15.5145833333333
2011-05-10;"T_air_mean";17.5
2011-05-11;"T_air_mean";17.95625
2011-05-12;"T_air_mean";16.9673611111111
2011-05-13;"T_air_mean";13.0076388888889
2011-05-14;"T_air_mean";14.3166666666667
2011-05-15;"T_air_mean";11.9069444444444
2011-05-16;"T_air_mean";11.4569444444444
2011-05-17;"T_air_mean";14.9215277777778
2011-05-18;"T_air_mean";16.9597222222222
2011-05-19;"T_air_mean";18.8694444444444
2011-05-20;"T_air_mean";18.0958333333333
2011-05-21;"T_air_mean";16.9826388888889
2011-05-22;"T_air_mean";19.4256944444444
2011-05-23;"T_air_mean";16.1604166666667
2011-05-24;"T_air_mean";16.0805555555556
2011-05-25;"T_air_mean";12.5916666666667
2011-05-26;"T_air_mean";17.9833333333333
2011-05-27;"T_air_mean";15.6020833333333
2011-05-28;"T_air_mean";13.7076388888889
2011-05-29;"T_air_mean";18.3944444444444
2011-05-30;"T_air_mean";22.6909722222222
2011-05-31;"T_air_mean";21.0208333333333
2011-06-01;"T_air_mean";13.4763888888889
2011-06-02;"T_air_mean";17.3013888888889
2011-06-03;"T_air_mean";18.85
2011-06-04;"T_air_mean";22.6590277777778
2011-06-05;"T_air_mean";24.2555555555556
2011-06-06;"T_air_mean";21.7131944444444
2011-06-07;"T_air_mean";21.0118055555556
2011-06-08;"T_air_mean";19.3222222222222
2011-06-09;"T_air_mean";16.6701388888889
2011-06-10;"T_air_mean";16.6645833333333
2011-06-11;"T_air_mean";18.24375
2011-06-12;"T_air_mean";18.3270833333333
2011-06-13;"T_air_mean";18.5076388888889
2011-06-14;"T_air_mean";18.9229166666667
2011-06-15;"T_air_mean";19.9902777777778
2011-06-16;"T_air_mean";22.1701388888889
2011-06-17;"T_air_mean";18.7402777777778
2011-06-18;"T_air_mean";17.1451388888889
2011-06-19;"T_air_mean";14.3194444444444
2011-06-20;"T_air_mean";15.5548611111111
2011-06-21;"T_air_mean";17.1298611111111
2011-06-22;"T_air_mean";19.4208333333333
2011-06-23;"T_air_mean";17.7409722222222
2011-06-24;"T_air_mean";14.3930555555556
2011-06-25;"T_air_mean";14.5097222222222
2011-06-26;"T_air_mean";17.4555555555556
2011-06-27;"T_air_mean";20.7006944444444
2011-06-28;"T_air_mean";21.8791666666667
2011-06-29;"T_air_mean";22.6902777777778
2011-06-30;"T_air_mean";14.71875
2011-07-01;"T_air_mean";13.6534722222222
2011-07-02;"T_air_mean";11.9569444444444
2011-07-03;"T_air_mean";13.2402777777778
2011-07-04;"T_air_mean";14.5013888888889
2011-07-05;"T_air_mean";17.8423611111111
2011-07-06;"T_air_mean";21.1527777777778
2011-07-07;"T_air_mean";22.2319444444444
2011-07-08;"T_air_mean";19.6854166666667
2011-07-09;"T_air_mean";21.5659722222222
2011-07-10;"T_air_mean";22.1361111111111
2011-07-11;"T_air_mean";19.4506944444444
2011-07-12;"T_air_mean";21.46875
2011-07-13;"T_air_mean";22.9777777777778
2011-07-14;"T_air_mean";17.4625
2011-07-15;"T_air_mean";16.2701388888889
2011-07-16;"T_air_mean";19.4375
2011-07-17;"T_air_mean";18.8729166666667
2011-07-18;"T_air_mean";16.9736111111111
2011-07-19;"T_air_mean";19.1652777777778
2011-07-20;"T_air_mean";18.825
2011-07-21;"T_air_mean";17.4826388888889
2011-07-22;"T_air_mean";14.6409722222222
2011-07-23;"T_air_mean";14.9479166666667
2011-07-24;"T_air_mean";14.5416666666667
2011-07-25;"T_air_mean";14.9194444444444
2011-07-26;"T_air_mean";18.3423611111111
2011-07-27;"T_air_mean";19.8111111111111
2011-07-28;"T_air_mean";18.0673611111111
2011-07-29;"T_air_mean";15.7090277777778
2011-07-30;"T_air_mean";13.9444444444444
2011-07-31;"T_air_mean";13.5027777777778
2011-08-01;"T_air_mean";16.15625
2011-08-02;"T_air_mean";19.1625
2011-08-03;"T_air_mean";21.6826388888889
2011-08-04;"T_air_mean";20.4263888888889
2011-08-05;"T_air_mean";19.4972222222222
2011-08-06;"T_air_mean";22.1958333333333
2011-08-07;"T_air_mean";19.3201388888889
2011-08-08;"T_air_mean";16.7520833333333
2011-08-09;"T_air_mean";15.4104166666667
2011-08-10;"T_air_mean";14.7097222222222
2011-08-11;"T_air_mean";18.8826388888889
2011-08-12;"T_air_mean";17.9159722222222
2011-08-13;"T_air_mean";18.1256944444444
2011-08-14;"T_air_mean";20.5645833333333
2011-08-15;"T_air_mean";18.485
2011-08-18;"T_air_mean";26.4697368421053
2011-08-19;"T_air_mean";19.9270833333333
2011-08-20;"T_air_mean";16.8701388888889
2011-08-21;"T_air_mean";20.0527777777778
2011-08-22;"T_air_mean";21.4618055555556
2011-08-23;"T_air_mean";21.3909722222222
2011-08-24;"T_air_mean";23.0486111111111
2011-08-25;"T_air_mean";22.0555555555556
2011-08-26;"T_air_mean";24.88125
2011-08-27;"T_air_mean";16.3916666666667
2011-08-28;"T_air_mean";15.2534722222222
2011-08-29;"T_air_mean";15.4083333333333
2011-08-30;"T_air_mean";13.075
2011-08-31;"T_air_mean";13.4222222222222
2011-09-01;"T_air_mean";14.3888888888889
2011-09-02;"T_air_mean";16.1972222222222
2011-09-03;"T_air_mean";20.7020833333333
2011-09-04;"T_air_mean";22.3388888888889
2011-09-05;"T_air_mean";18.0666666666667
2011-09-06;"T_air_mean";16.8465277777778
2011-09-07;"T_air_mean";16.4777777777778
2011-09-08;"T_air_mean";13.6680555555556
2011-09-09;"T_air_mean";15.7597222222222
2011-09-10;"T_air_mean";20.3736111111111
2011-09-11;"T_air_mean";21.4611111111111
2011-09-12;"T_air_mean";17.8993055555556
2011-09-13;"T_air_mean";19.0708333333333
2011-09-14;"T_air_mean";14.8770833333333
2011-09-15;"T_air_mean";13.7868055555556
2011-09-16;"T_air_mean";13.0368055555556
2011-09-17;"T_air_mean";17.2090277777778
2011-09-18;"T_air_mean";14.8048611111111
2011-09-19;"T_air_mean";13.2319444444444
2011-09-20;"T_air_mean";12.9833333333333
2011-09-21;"T_air_mean";13.8840277777778
2011-09-22;"T_air_mean";14.5701388888889
2011-09-23;"T_air_mean";12.3354166666667
2011-09-24;"T_air_mean";12.7069444444444
2011-09-25;"T_air_mean";14.1298611111111
2011-09-26;"T_air_mean";15.7680555555556
2011-09-27;"T_air_mean";15.3277777777778
2011-09-28;"T_air_mean";13.9423611111111
2011-09-29;"T_air_mean";14.9854166666667
2011-09-30;"T_air_mean";15.9298611111111
2011-10-01;"T_air_mean";16.0916666666667
2011-10-02;"T_air_mean";16.0270833333333
2011-10-03;"T_air_mean";16.1090277777778
2011-10-04;"T_air_mean";18.6236111111111
2011-10-05;"T_air_mean";16.7284722222222
2011-10-06;"T_air_mean";15.8381944444444
2011-10-07;"T_air_mean";9.69652777777778
2011-10-08;"T_air_mean";8.46180555555556
2011-10-09;"T_air_mean";7.47152777777778
2011-10-10;"T_air_mean";12.5527777777778
2011-10-11;"T_air_mean";15.5305555555556
2011-10-12;"T_air_mean";10.6798611111111
2011-10-13;"T_air_mean";8.23958333333333
2011-10-14;"T_air_mean";4.83055555555556
2011-10-15;"T_air_mean";3.69652777777778
2011-10-16;"T_air_mean";5.73541666666667
2011-10-17;"T_air_mean";6.98888888888889
2011-10-18;"T_air_mean";10.6222222222222
2011-10-19;"T_air_mean";8.14097222222222
2011-10-20;"T_air_mean";5.85555555555556
2011-10-21;"T_air_mean";3.82430555555556
2011-10-22;"T_air_mean";2.85208333333333
2011-10-23;"T_air_mean";4.12291666666667
2011-10-24;"T_air_mean";7.03819444444444
2011-10-25;"T_air_mean";8.6
2011-10-26;"T_air_mean";9.54305555555556
2011-10-27;"T_air_mean";8.33472222222222
2011-10-28;"T_air_mean";9.89305555555556
2011-10-29;"T_air_mean";8.26597222222222
2011-10-30;"T_air_mean";11.45
2011-10-31;"T_air_mean";9.02569444444444
2011-11-01;"T_air_mean";8.21944444444444
2011-11-02;"T_air_mean";7.99722222222222
2011-11-03;"T_air_mean";6.00277777777778
2011-11-04;"T_air_mean";5.71458333333333
2011-11-05;"T_air_mean";5.26319444444444
2011-11-06;"T_air_mean";6.76180555555556
2011-11-07;"T_air_mean";8.32361111111111
2011-11-08;"T_air_mean";6.41458333333333
2011-11-09;"T_air_mean";4.1375
2011-11-10;"T_air_mean";3.70489510489511
2011-11-11;"T_air_mean";1.36041666666667
2011-11-12;"T_air_mean";0.154166666666667
2011-11-13;"T_air_mean";-0.397222222222222
2011-11-14;"T_air_mean";-0.0805555555555556
2011-11-15;"T_air_mean";-0.720833333333333
2011-11-16;"T_air_mean";-0.563194444444444
2011-11-17;"T_air_mean";-0.174305555555556
2011-11-18;"T_air_mean";4.09305555555556
2011-11-19;"T_air_mean";6.04930555555556
2011-11-20;"T_air_mean";4.21666666666667
2011-11-21;"T_air_mean";1.89583333333333
2011-11-22;"T_air_mean";1.25833333333333
2011-11-23;"T_air_mean";-0.210416666666667
2011-11-24;"T_air_mean";2.45416666666667
2011-11-25;"T_air_mean";4.26944444444444
2011-11-26;"T_air_mean";5.75
2011-11-27;"T_air_mean";7.96111111111111
2011-11-28;"T_air_mean";3.91458333333333
2011-11-29;"T_air_mean";1.70694444444444
2011-11-30;"T_air_mean";5.21597222222222
2011-12-01;"T_air_mean";3.85069444444444
2011-12-02;"T_air_mean";8.93333333333333
2011-12-03;"T_air_mean";4.95763888888889
2011-12-04;"T_air_mean";7.54375
2011-12-05;"T_air_mean";4.45486111111111
2011-12-06;"T_air_mean";3.09375
2011-12-07;"T_air_mean";3.29097222222222
2011-12-08;"T_air_mean";5.16388888888889
2011-12-09;"T_air_mean";5.71944444444444
2011-12-10;"T_air_mean";2.78194444444444
2011-12-11;"T_air_mean";0.927777777777778
2011-12-12;"T_air_mean";4.51944444444444
2011-12-13;"T_air_mean";5.51458333333333
2011-12-14;"T_air_mean";6.95555555555556
2011-12-15;"T_air_mean";4.85486111111111
2011-12-16;"T_air_mean";4.54236111111111
2011-12-17;"T_air_mean";3.61597222222222
2011-12-18;"T_air_mean";2.62222222222222
2011-12-19;"T_air_mean";1.45902777777778
2011-12-20;"T_air_mean";1.06875
2011-12-21;"T_air_mean";3.34583333333333
2011-12-22;"T_air_mean";3.41597222222222
2011-12-23;"T_air_mean";7.05763888888889
2011-12-24;"T_air_mean";5.55138888888889
2011-12-25;"T_air_mean";4.3
2011-12-26;"T_air_mean";8.36597222222222
2011-12-27;"T_air_mean";8.04652777777778
2011-12-28;"T_air_mean";5.93194444444444
2011-12-29;"T_air_mean";5.23680555555556
2011-12-30;"T_air_mean";3.07986111111111
2011-12-31;"T_air_mean";2.8
2012-01-01;"T_air_mean";7.86597222222222
2012-01-02;"T_air_mean";9.31388888888889
2012-01-03;"T_air_mean";6.10694444444444
2012-01-04;"T_air_mean";6.13888888888889
2012-01-05;"T_air_mean";4.87013888888889
2012-01-06;"T_air_mean";2.55763888888889
2012-01-07;"T_air_mean";3.90972222222222
2012-01-08;"T_air_mean";4.41805555555556
2012-01-09;"T_air_mean";4.17013888888889
2012-01-10;"T_air_mean";5.14861111111111
2012-01-11;"T_air_mean";6.33194444444444
2012-01-12;"T_air_mean";7.55138888888889
2012-01-13;"T_air_mean";2.85277777777778
2012-01-14;"T_air_mean";1.32152777777778
2012-01-15;"T_air_mean";-1.40833333333333
2012-01-16;"T_air_mean";-0.313888888888889
2012-01-17;"T_air_mean";1.72847222222222
2012-01-18;"T_air_mean";0.938194444444444
2012-01-19;"T_air_mean";3.58402777777778
2012-01-20;"T_air_mean";2.37986111111111
2012-01-21;"T_air_mean";2.97777777777778
2012-01-22;"T_air_mean";4.64166666666667
2012-01-23;"T_air_mean";2.67916666666667
2012-01-24;"T_air_mean";1.81319444444444
2012-01-25;"T_air_mean";-0.627777777777778
2012-01-26;"T_air_mean";-3.21041666666667
2012-01-27;"T_air_mean";-2.25625
2012-01-28;"T_air_mean";-3.02847222222222
2012-01-29;"T_air_mean";-4.88888888888889
2012-01-30;"T_air_mean";-5.95138888888889
2012-01-31;"T_air_mean";-8.025
2012-02-01;"T_air_mean";-9.32222222222222
2012-02-02;"T_air_mean";-12.0791666666667
2012-02-03;"T_air_mean";-11.7951388888889
2012-02-04;"T_air_mean";-11.60625
2012-02-05;"T_air_mean";-12.4604166666667
2012-02-06;"T_air_mean";-15.2451388888889
2012-02-07;"T_air_mean";-12.2659722222222
2012-02-08;"T_air_mean";-7.92986111111111
2012-02-09;"T_air_mean";-6.50902777777778
2012-02-10;"T_air_mean";-13.8770833333333
2012-02-11;"T_air_mean";-12.8736111111111
2012-02-12;"T_air_mean";-13.0854166666667
2012-02-13;"T_air_mean";-2.94583333333333
2012-02-14;"T_air_mean";-1.50851063829787
2012-02-15;"T_air_mean";2.01904761904762
2012-02-16;"T_air_mean";0.572916666666667
2012-02-17;"T_air_mean";3.27847222222222
2012-02-18;"T_air_mean";3.96041666666667
2012-02-19;"T_air_mean";3.82708333333333
2012-02-20;"T_air_mean";0.865277777777778
2012-02-21;"T_air_mean";1.07222222222222
2012-02-22;"T_air_mean";5.05555555555556
2012-02-23;"T_air_mean";6.44861111111111
2012-02-24;"T_air_mean";9.15277777777778
2012-02-25;"T_air_mean";5.75833333333333
2012-02-26;"T_air_mean";3.54545454545455
2012-02-27;"T_air_mean";4.59846153846154
2012-02-28;"T_air_mean";5.97549019607843
2012-02-29;"T_air_mean";9.6
2012-03-01;"T_air_mean";9.29861111111111
2012-03-02;"T_air_mean";7.70277777777778
2012-03-03;"T_air_mean";3.97131147540984
2012-03-04;"T_air_mean";3.62986111111111
2012-03-05;"T_air_mean";3.04930555555556
2012-03-06;"T_air_mean";0.623611111111111
2012-03-07;"T_air_mean";2.52916666666667
2012-03-08;"T_air_mean";4.47222222222222
2012-03-09;"T_air_mean";3.93263888888889
2012-03-10;"T_air_mean";7.20138888888889
2012-03-11;"T_air_mean";7.40069444444444
2012-03-12;"T_air_mean";7.30763888888889
2012-03-13;"T_air_mean";6.54236111111111
2012-03-14;"T_air_mean";6.43402777777778
2012-03-15;"T_air_mean";6.00208333333333
2012-03-16;"T_air_mean";9.95486111111111
2012-03-17;"T_air_mean";12.9305555555556
2012-03-18;"T_air_mean";10.4805555555556
2012-03-19;"T_air_mean";6.51527777777778
2012-03-20;"T_air_mean";1.27037037037037
2012-03-21;"T_air_mean";NA
2012-03-22;"T_air_mean";NA
2012-03-23;"T_air_mean";NA
2012-03-24;"T_air_mean";NA
2012-03-25;"T_air_mean";NA
2012-03-26;"T_air_mean";NA
2012-03-27;"T_air_mean";NA
2012-03-28;"T_air_mean";NA
2012-03-29;"T_air_mean";NA
2012-03-30;"T_air_mean";NA
